1	15	6	11	22	11	18	
2	5	9	7	15	-1	-11	
3	-4	-9	-26	-14	7	-4	
4	-18	-51	-14	-10	-18	-34	
5	6	-12	0	3	-1	8	
6	-21	0	-19	-14	0	-13	
7	-3	16	-4	9	2	-2	
8	-16	-20	-24	-29	-18	-11	
9	-1	-11	-27	-9	-7	-6	
10	15	11	2	6	25	10	
11	-1	-10	-1	-12	3	-4	
12	-1	-14	-20	-7	-19	29	
13	15	25	14	3	9	5	
14	17	7	-13	-11	-23	-5	
15	-4	17	8	-12	23	9	
16	8	8	-5	2	21	24	
17	-10	21	-2	3	-5	6	
18	15	37	22	44	33	17	
19	3	1	14	16	16	34	
20	-2	-4	3	1	3	0	
21	-15	-2	-11	-7	-21	-18	
22	-7	3	4	5	7	-11	
23	-6	-19	-19	2	4	-16	
24	8	11	11	15	-13	18	
25	5	4	4	0	-2	-13	
26	13	-4	11	-1	-2	6	
27	6	-9	8	1	23	4	
28	-8	-4	3	6	-18	-3	
29	3	5	26	4	3	4	
30	1	15	-8	8	30	8	
31	11	-11	-17	-16	-22	-8	
32	-3	16	3	3	-6	-6	
33	14	17	6	11	10	7	
34	17	12	21	22	8	20	
35	1	7	-9	-4	-7	13	
36	13	7	-10	19	-3	-5	
37	-3	-2	10	6	1	-14	
38	24	-7	0	20	20	1	
39	-12	-16	-18	-4	10	-1	
40	-10	7	-6	7	-26	1	
41	10	7	6	2	1	11	
42	14	11	-1	41	41	18	
43	6	5	-13	-15	-11	-1	
44	3	14	16	2	2	-2	
45	13	17	6	35	15	0	
46	-14	-14	-19	-10	3	-8	
47	-13	-22	-32	-13	-22	6	
48	-12	-22	10	-16	-5	-18	
49	1	-3	14	11	4	5	
50	-22	-7	-16	-34	-9	-4	
51	-27	-19	-24	-7	-6	-12	
52	-4	-5	2	-1	-12	-27	
53	10	14	15	-5	0	-9	
54	-20	-11	-15	-16	-3	-1	
55	2	14	11	-2	2	1	
56	22	14	12	4	5	0	
57	24	27	21	17	18	30	
58	-4	4	10	-23	-1	-9	
59	17	-9	14	-7	-10	7	
60	13	2	-2	7	-9	-4	
61	7	6	-9	-6	11	-8	
62	9	-7	-12	0	-8	21	
63	14	11	7	-1	-6	-12	
64	24	37	38	-3	0	7	
65	11	13	16	5	18	21	
66	-5	-34	-28	6	-1	-9	
67	3	-7	10	6	-4	1	
68	1	-2	-4	4	0	-4	
69	5	1	-1	19	14	23	
70	-5	-14	-15	11	-11	-12	
71	5	18	13	-4	-12	-26	
72	-4	16	18	7	9	7	
73	-8	-10	-11	-15	-7	-12	
74	2	-6	0	3	0	12	
75	3	11	-13	1	-17	14	
76	16	19	29	25	29	20	
77	-7	-11	-2	-7	-5	11	
78	-3	7	-17	-7	15	-7	
79	-4	17	-6	-11	-7	-11	
80	10	19	6	-1	16	9	
81	17	-4	-18	-7	10	7	
82	-19	-8	-14	-8	-19	-10	
83	-24	-9	-17	-13	-17	-10	
84	-1	3	6	2	6	4	
85	-3	-12	-3	-3	-20	-12	
86	21	8	0	24	3	6	
87	-7	1	13	17	-10	-17	
88	23	19	36	22	21	28	
89	-15	-19	1	-11	-15	-4	
90	18	4	-14	-12	-9	-5	
91	14	14	33	6	5	-22	
92	12	9	2	21	3	5	
93	-14	-3	-9	-7	11	-3	
94	-12	10	-14	-17	-21	11	
95	3	19	2	2	-1	15	
96	-11	-2	-8	-5	0	3	
97	-2	-5	1	-4	8	14	
